"Parcel ID","Year Built","Building Area","CITYAREA","TOWNSHIPCODE","CITYTWNAREA","Occupancy","Lot Area (sf)","Sale Date","Sale Price","Recording","Assessed Value","Address","Multi Parcel Sale","Vacant","Appr_Total"
"1613201018","2018","24570","WEST DES MOINES","17","WEST DES MOINES","Recreational Facility","153766.8","11/7/2017 12:00:00 AM","1250000","2017-21930","6810940","6625 COACHLIGHT DR, WEST DES MOINES","Y","N","6810940"
"1613201018","2018","24570","WEST DES MOINES","17","WEST DES MOINES","Recreational Facility","153766.8","11/24/2021 12:00:00 AM","8550000","2021-34602","6810940","6625 COACHLIGHT DR, WEST DES MOINES","","N","6810940"
"1129386010","1906","2870","ADEL","1","ADEL","Office - Law","28705","5/20/2022 12:00:00 AM","0","2022-11383","432130","218 S 9TH ST, ADEL","","N","432130"
"1129386010","1906","2870","ADEL","1","ADEL","Office - Law","28705","12/31/2010 12:00:00 AM","0","2011-1215","432130","218 S 9TH ST, ADEL","","N","432130"
"1129386010","1906","2870","ADEL","1","ADEL","Office - Law","28705","1/1/2011 12:00:00 AM","160000","2011-1216","432130","218 S 9TH ST, ADEL","","N","432130"
"1613279004","2007","1942","WEST DES MOINES","17","WEST DES MOINES","Office - General","8435","12/17/2016 12:00:00 AM","0","2017-287","299780","6150 VILLAGE VIEW DR #103, WEST DES MOINES","Y","N","299780"
"1613279004","2007","1942","WEST DES MOINES","17","WEST DES MOINES","Office - General","8435","6/14/2021 12:00:00 AM","600000","2021-18110","299780","6150 VILLAGE VIEW DR #103, WEST DES MOINES","Y","N","299780"
"1613279005","2007","1702","WEST DES MOINES","17","WEST DES MOINES","Office - General","7393","12/21/2016 12:00:00 AM","187220","2016-26534","270800","6150 VILLAGE VIEW DR #104, WEST DES MOINES","","N","270800"
"1613279005","2007","1702","WEST DES MOINES","17","WEST DES MOINES","Office - General","7393","3/8/2017 12:00:00 AM","0","2017-4173","270800","6150 VILLAGE VIEW DR #104, WEST DES MOINES","","N","270800"
"0210314016","1912","1450","PERRY","12","PERRY","Store - Retail Small","2500","4/20/1994 12:00:00 AM","23000","766-143","83560","1215 WARFORD ST, PERRY","","N","83560"
"0210314016","1912","1450","PERRY","12","PERRY","Store - Retail Small","2500","12/8/2005 12:00:00 AM","33500","2005-21248","83560","1215 WARFORD ST, PERRY","","N","83560"
"0210314016","1912","1450","PERRY","12","PERRY","Store - Retail Small","2500","6/26/2023 12:00:00 AM","0","2023-9038","83560","1215 WARFORD ST, PERRY","Y","N","83560"
"0210314016","1912","1450","PERRY","12","PERRY","Store - Retail Small","2500","6/26/2023 12:00:00 AM","80000","2023-9036","83560","1215 WARFORD ST, PERRY","","N","83560"
"1233131003","1975","8750","WAUKEE","16","WAUKEE","Shop","24500","8/31/2000 12:00:00 AM","857069","2000-9578","244000","529 ASHWORTH DR, WAUKEE","","N","244000"
"1233131006","1956","0","WAUKEE","16","WAUKEE","Grain Elevator","101360","","","","1283460","529 ASHWORTH DR, WAUKEE","","N","1283460"
"1233131007","1953","9920","","16","WAUKEE","Flat Grain Storage Building","57934.8","","","","241850"," ","","N","241850"
"1233154001","1966","2468","WAUKEE","16","WAUKEE","Apartment","7100","9/12/2014 12:00:00 AM","160000","2014-14064","222000","660 WALNUT ST, WAUKEE","","N","222000"
"1233154001","1966","2468","WAUKEE","16","WAUKEE","Apartment","7100","10/16/2014 12:00:00 AM","0","2014-14765","222000","660 WALNUT ST, WAUKEE","","N","222000"
"1233154001","1966","2468","WAUKEE","16","WAUKEE","Apartment","7100","12/9/2020 12:00:00 AM","160000","2020-37118","222000","660 WALNUT ST, WAUKEE","","N","222000"
"1233154009","1915","952","WAUKEE","16","WAUKEE","Bars and Lounges","3350","","","","182280","400 6TH ST, WAUKEE","","N","182280"
"1233154012","1950","343","WAUKEE","16","WAUKEE","Office - Law","6700","9/25/2012 12:00:00 AM","0","2012-16800","62440","430 6TH ST, WAUKEE","Y","N","62440"
"1233154012","1950","343","WAUKEE","16","WAUKEE","Office - Law","6700","9/25/2012 12:00:00 AM","0","2012-16801","62440","430 6TH ST, WAUKEE","Y","N","62440"
"1233154012","1950","343","WAUKEE","16","WAUKEE","Office - Law","6700","1/25/2017 12:00:00 AM","0","2017-1800","62440","430 6TH ST, WAUKEE","Y","N","62440"
"1233154012","1950","343","WAUKEE","16","WAUKEE","Office - Law","6700","9/18/2017 12:00:00 AM","52000","2017-18458","62440","430 6TH ST, WAUKEE","","N","62440"
"1233154013","1920","2400","WAUKEE","16","WAUKEE","Store - Retail Small","10050","1/3/2020 12:00:00 AM","254000","2020-133","434420","450 6TH ST, WAUKEE","","N","434420"
"1233154014","1920","544","WAUKEE","16","WAUKEE","Store - Retail Small","6700","9/26/2003 12:00:00 AM","71000","2003-19921","71240","460 6TH ST, WAUKEE","","N","71240"
"1233154014","1920","544","WAUKEE","16","WAUKEE","Store - Retail Small","6700","1/28/2002 12:00:00 AM","59000","2002-1746","71240","460 6TH ST, WAUKEE","","N","71240"
"1233154015","1986","2115","WAUKEE","16","WAUKEE","Office - Law","6700","3/8/2016 12:00:00 AM","0","2016-3266","239630","480 6TH ST, WAUKEE","","N","239630"
"1233176001","1946","1998","WAUKEE","16","WAUKEE","Store - Retail Small","5396","12/12/2023 12:00:00 AM","0","2023-18407","200550","405 6TH ST, WAUKEE","","N","200550"
"1233176001","1946","1998","WAUKEE","16","WAUKEE","Store - Retail Small","5396","4/15/2014 12:00:00 AM","170000","2014-10406","200550","405 6TH ST, WAUKEE","","N","200550"
"1233176001","1946","1998","WAUKEE","16","WAUKEE","Store - Retail Small","5396","12/21/2021 12:00:00 AM","450000","2021-36972","200550","405 6TH ST, WAUKEE","","N","200550"
"1233176002","1961","2182","WAUKEE","16","WAUKEE","Child Day Care Center","12496","2/27/2004 12:00:00 AM","0","2004-2567","210700","540 WALNUT ST, WAUKEE","","N","210700"
"1233176002","1961","2182","WAUKEE","16","WAUKEE","Child Day Care Center","12496","2/27/2004 12:00:00 AM","0","2004-2569","210700","540 WALNUT ST, WAUKEE","","N","210700"
"1233176002","1961","2182","WAUKEE","16","WAUKEE","Child Day Care Center","12496","2/23/2004 12:00:00 AM","54128","2400-2568","210700","540 WALNUT ST, WAUKEE","","N","210700"
"1233176002","1961","2182","WAUKEE","16","WAUKEE","Child Day Care Center","12496","8/15/2001 12:00:00 AM","110000","2002-4061","210700","540 WALNUT ST, WAUKEE","","N","210700"
"1233176002","1961","2182","WAUKEE","16","WAUKEE","Child Day Care Center","12496","7/31/2001 12:00:00 AM","0","2001-10246","210700","540 WALNUT ST, WAUKEE","","N","210700"
"1233176002","1961","2182","WAUKEE","16","WAUKEE","Child Day Care Center","12496","9/24/1997 12:00:00 AM","0","849-383","210700","540 WALNUT ST, WAUKEE","","N","210700"
"1233176002","1961","2182","WAUKEE","16","WAUKEE","Child Day Care Center","12496","9/2/1997 12:00:00 AM","85000","846-195","210700","540 WALNUT ST, WAUKEE","","N","210700"
"1233176002","1961","2182","WAUKEE","16","WAUKEE","Child Day Care Center","12496","8/4/2009 12:00:00 AM","0","2009-13414","210700","540 WALNUT ST, WAUKEE","","N","210700"
"1233176003","2004","2280","WAUKEE","16","WAUKEE","Store - Retail Small","3550","1/9/2023 12:00:00 AM","250000","2023-14578","254240","530 WALNUT ST, WAUKEE","Y","N","254240"
"1233176003","2004","2280","WAUKEE","16","WAUKEE","Store - Retail Small","3550","1/4/2017 12:00:00 AM","0","2017-305","254240","530 WALNUT ST, WAUKEE","","N","254240"
"1233176003","2004","2280","WAUKEE","16","WAUKEE","Store - Retail Small","3550","3/27/2018 12:00:00 AM","0","2018-5152","254240","530 WALNUT ST, WAUKEE","","N","254240"
"1233176003","2004","2280","WAUKEE","16","WAUKEE","Store - Retail Small","3550","7/10/2018 12:00:00 AM","236000","2018-14441","254240","530 WALNUT ST, WAUKEE","","N","254240"
"1233176003","2004","2280","WAUKEE","16","WAUKEE","Store - Retail Small","3550","7/30/2018 12:00:00 AM","0","2018-14440","254240","530 WALNUT ST, WAUKEE","","N","254240"
"1233176003","2004","2280","WAUKEE","16","WAUKEE","Store - Retail Small","3550","6/22/2005 12:00:00 AM","202407","2005-9652","254240","530 WALNUT ST, WAUKEE","","N","254240"
"1233176003","2004","2280","WAUKEE","16","WAUKEE","Store - Retail Small","3550","4/1/2004 12:00:00 AM","16000","2004-6327","254240","530 WALNUT ST, WAUKEE","","N","254240"
"1233176003","2004","2280","WAUKEE","16","WAUKEE","Store - Retail Small","3550","10/23/2002 12:00:00 AM","8000","2002-15362","254240","530 WALNUT ST, WAUKEE","","N","254240"
"1233176003","2004","2280","WAUKEE","16","WAUKEE","Store - Retail Small","3550","10/19/1998 12:00:00 AM","11900","1998-11616","254240","530 WALNUT ST, WAUKEE","","N","254240"
"1233176004","1969","2076","WAUKEE","16","WAUKEE","Bank - Main","21300","12/4/2000 12:00:00 AM","190000","2000-12701","472500","455 6TH ST, WAUKEE","Y","N","472500"
"1233176004","1969","2076","WAUKEE","16","WAUKEE","Bank - Main","21300","12/4/2000 12:00:00 AM","0","2000-12701","472500","455 6TH ST, WAUKEE","Y","N","472500"
"1233176005","1954","1240","WAUKEE","16","WAUKEE","Office - General","6975","3/27/2018 12:00:00 AM","0","2018-5151","175900","520 WALNUT ST, WAUKEE","","N","175900"
"1233176005","1954","1240","WAUKEE","16","WAUKEE","Office - General","6975","7/3/2008 12:00:00 AM","91000","2008-9402","175900","520 WALNUT ST, WAUKEE","","N","175900"
"1233176005","1954","1240","WAUKEE","16","WAUKEE","Office - General","6975","10/14/2022 12:00:00 AM","0","2022-22691","175900","520 WALNUT ST, WAUKEE","","N","175900"
"1233177001","1964","1075","","16","WAUKEE","Auto / Truck Wash (Self-Service)","7280","","","","76790"," ","","N","76790"
"1233177002","1996","1056","WAUKEE","16","WAUKEE","Metal Shop - Steel Frame","10000","9/25/2002 12:00:00 AM","0","2002-13887","96640","455 ASHWORTH DR, WAUKEE","","N","96640"
"1233177002","1996","1056","WAUKEE","16","WAUKEE","Metal Shop - Steel Frame","10000","9/27/1995 12:00:00 AM","0","795-599","96640","455 ASHWORTH DR, WAUKEE","","N","96640"
"1233177002","1996","1056","WAUKEE","16","WAUKEE","Metal Shop - Steel Frame","10000","6/9/1995 12:00:00 AM","32000","788-985","96640","455 ASHWORTH DR, WAUKEE","","N","96640"
"1233177002","1996","1056","WAUKEE","16","WAUKEE","Metal Shop - Steel Frame","10000","9/9/2011 12:00:00 AM","90000","2011-11471","96640","455 ASHWORTH DR, WAUKEE","","N","96640"
"1233177002","1996","1056","WAUKEE","16","WAUKEE","Metal Shop - Steel Frame","10000","8/15/2013 12:00:00 AM","84000","2013-15508","96640","455 ASHWORTH DR, WAUKEE","","N","96640"
"1233177002","1996","1056","WAUKEE","16","WAUKEE","Metal Shop - Steel Frame","10000","8/14/2013 12:00:00 AM","0","2013-15507","96640","455 ASHWORTH DR, WAUKEE","","N","96640"
"1233177005","1988","2160","WAUKEE","0","N/A","Metal Office","5200","5/1/1995 12:00:00 AM","0","835-500","149960","425 ASHWORTH DR, WAUKEE","","N","149960"
"1233177005","1988","2160","WAUKEE","0","N/A","Metal Office","5200","1/30/2008 12:00:00 AM","135001","2008-1534","149960","425 ASHWORTH DR, WAUKEE","Y","N","149960"
"1236105001","2019","5074","CLIVE","3","CLIVE","Auto Repair","39653","5/7/2020 12:00:00 AM","3174803","2020-9774","1259910","15250 HICKMAN RD, CLIVE","Y","N","1259910"
"1236105001","2019","5074","CLIVE","3","CLIVE","Auto Repair","39653","1/5/2018 12:00:00 AM","158612","2018-324","1259910","15250 HICKMAN RD, CLIVE","","N","1259910"
"1236105001","2019","5074","CLIVE","3","CLIVE","Auto Repair","39653","1/29/2018 12:00:00 AM","0","2018-1803","1259910","15250 HICKMAN RD, CLIVE","Y","N","1259910"
"1236105001","2019","5074","CLIVE","3","CLIVE","Auto Repair","39653","11/30/2018 12:00:00 AM","450000","2018-22732","1259910","15250 HICKMAN RD, CLIVE","Y","N","1259910"
"1236105002","2017","13450","CLIVE","3","CLIVE","Child Day Care Center","65766","","","","2584650","15200 HICKMAN RD, CLIVE","","N","2584650"
"1608300012","1991","9600","WAUKEE","16","WAUKEE","Metal Warehouse - Rigid Steel Frame","84506","7/22/2022 12:00:00 AM","0","2022-16636","607620","3260 UTE AVE, WAUKEE","Y","N","771400"
"1608300012","1991","9600","WAUKEE","16","WAUKEE","Metal Warehouse - Rigid Steel Frame","84506","9/22/2005 12:00:00 AM","0","2005-16111","607620","3260 UTE AVE, WAUKEE","","N","771400"
"1235134001","2017","5850","WAUKEE","16","WAUKEE","Mini - Storage","234352.8","4/29/2017 12:00:00 AM","926372","2017-8004","3661930","130 SE BRICK DR, WAUKEE","","N","3661930"
"1527200023","2023","7280","VAN METER","15","VAN METER","Metal Warehouse - Post Frame","400752","12/16/2020 12:00:00 AM","210000","2020-36731","17250","1110 MAIN ST, VAN METER","","N","506560"
"1233179003","1960","2400","WAUKEE","16","WAUKEE","Auto / Impl. Service","9994","8/29/2019 12:00:00 AM","0","2019-15899","243940","395 ASHWORTH DR, WAUKEE","Y","N","243940"
"1233179003","1960","2400","WAUKEE","16","WAUKEE","Auto / Impl. Service","9994","5/10/2005 12:00:00 AM","300000","2005-6779","243940","395 ASHWORTH DR, WAUKEE","Y","N","243940"
"1233179003","1960","2400","WAUKEE","16","WAUKEE","Auto / Impl. Service","9994","5/21/2015 12:00:00 AM","0","2015-7831","243940","395 ASHWORTH DR, WAUKEE","Y","N","243940"
"1233181022","1975","2408","WAUKEE","16","WAUKEE","Apartment","141570","10/12/2015 12:00:00 AM","1481600","2015-17065","2178020","170 EVERGREEN DR, WAUKEE","","N","2178020"
"1233202001","1978","7056","WAUKEE","16","WAUKEE","Apartment","272250","12/29/2003 12:00:00 AM","0","2003-25087","6726650","395 4TH ST, WAUKEE","","N","6726650"
"1233202001","1978","7056","WAUKEE","16","WAUKEE","Apartment","272250","12/30/1899 12:00:00 AM","0","2013-10632","6726650","395 4TH ST, WAUKEE","","N","6726650"
"1233202001","1978","7056","WAUKEE","16","WAUKEE","Apartment","272250","12/26/2012 12:00:00 AM","4000000","2012-23718","6726650","395 4TH ST, WAUKEE","","N","6726650"
"1233207001","2004","1664","WAUKEE","16","WAUKEE","Office - Real Estate","8949","11/4/2004 12:00:00 AM","441972","2004-17987","243720","204 HWY 6, WAUKEE","Y","N","243720"
"1233207001","2004","1664","WAUKEE","16","WAUKEE","Office - Real Estate","8949","12/13/2012 12:00:00 AM","0","2012-22584","243720","204 HWY 6, WAUKEE","Y","N","243720"
"1233207001","2004","1664","WAUKEE","16","WAUKEE","Office - Real Estate","8949","12/17/2012 12:00:00 AM","290000","2012-23631","243720","204 HWY 6, WAUKEE","Y","N","243720"
"1233207002","2004","1634","WAUKEE","16","WAUKEE","Office - General","8949","11/4/2004 12:00:00 AM","441972","2004-17987","240520","200 HWY 6, WAUKEE","Y","N","240520"
"1233207002","2004","1634","WAUKEE","16","WAUKEE","Office - General","8949","12/13/2012 12:00:00 AM","0","2012-22584","240520","200 HWY 6, WAUKEE","Y","N","240520"
"1233207002","2004","1634","WAUKEE","16","WAUKEE","Office - General","8949","12/17/2012 12:00:00 AM","290000","2012-23631","240520","200 HWY 6, WAUKEE","Y","N","240520"
"1233207003","2004","1664","WAUKEE","16","WAUKEE","Office - General","8949","12/27/2005 12:00:00 AM","450000","2005-22413","239990","206 HWY 6, WAUKEE","Y","N","239990"
"1233207004","2004","1634","WAUKEE","16","WAUKEE","Office - General","8949","12/27/2005 12:00:00 AM","450000","2005-22413","236790","208 HWY 6, WAUKEE","Y","N","236790"
"1330479011","1960","4600","DEXTER","7","DEXTER","Warehouse (Storage)","36432","","","","192820","911 STATE ST, DEXTER","","Y","192820"
"1331203009","1916","5269","DEXTER","7","DEXTER","Fraternal Building","11600","","","","242160","707 DALLAS ST, DEXTER","","Y","242160"
"1233226013","1996","7200","WAUKEE","16","WAUKEE","Child Day Care Center","85378","7/29/1996 12:00:00 AM","60000","816-486","931440","95 LAUREL ST, WAUKEE","","N","931440"
"1233226013","1996","7200","WAUKEE","16","WAUKEE","Child Day Care Center","85378","1/16/2020 12:00:00 AM","634472","2020-1174","931440","95 LAUREL ST, WAUKEE","","N","931440"
"1233226016","2021","7676","","16","WAUKEE","Store - Retail Small","51836.4","4/16/2012 12:00:00 AM","0","2012-6290","1690180"," ","Y","N","1690180"
"1233226016","2021","7676","","16","WAUKEE","Store - Retail Small","51836.4","9/21/2016 12:00:00 AM","350000","2016-18459","1690180"," ","Y","N","1690180"
"1233226016","2021","7676","","16","WAUKEE","Store - Retail Small","51836.4","4/20/2018 12:00:00 AM","500000","2018-6623","1690180"," ","","N","1690180"
"1233226018","2004","2829","WAUKEE","16","WAUKEE","Store - Convenience","50094","1/5/2004 12:00:00 AM","500150","2004-404","1658500","20 W HICKMAN RD, WAUKEE","","N","1658500"
"1233226018","2004","2829","WAUKEE","16","WAUKEE","Store - Convenience","50094","8/25/2003 12:00:00 AM","680000","2003-17670","1658500","20 W HICKMAN RD, WAUKEE","","N","1658500"
"1233253012","1964","1138","WAUKEE","16","WAUKEE","Office - Medical / Dental","5880.6","7/9/2013 12:00:00 AM","115000","2014-160","145350","280 ASHWORTH DR, WAUKEE","","N","145350"
"1233253012","1964","1138","WAUKEE","16","WAUKEE","Office - Medical / Dental","5880.6","7/14/2014 12:00:00 AM","0","2014-9001","145350","280 ASHWORTH DR, WAUKEE","","N","145350"
"1233253012","1964","1138","WAUKEE","16","WAUKEE","Office - Medical / Dental","5880.6","12/15/1992 12:00:00 AM","35000","731-760","145350","280 ASHWORTH DR, WAUKEE","","N","145350"
"1233253012","1964","1138","WAUKEE","16","WAUKEE","Office - Medical / Dental","5880.6","2/6/1989 12:00:00 AM","0","668-32","145350","280 ASHWORTH DR, WAUKEE","","N","145350"
"1233253012","1964","1138","WAUKEE","16","WAUKEE","Office - Medical / Dental","5880.6","12/31/1980 12:00:00 AM","30000","602-87","145350","280 ASHWORTH DR, WAUKEE","","N","145350"
"1233253012","1964","1138","WAUKEE","16","WAUKEE","Office - Medical / Dental","5880.6","5/5/2022 12:00:00 AM","191800","2022-10363","145350","280 ASHWORTH DR, WAUKEE","","N","145350"
"1233254014","1978","1488","WAUKEE","16","WAUKEE","Apartment","10760","12/13/1991 12:00:00 AM","97500","691-647 648","360930","660 2ND ST, WAUKEE","","N","360930"
"1233254014","1978","1488","WAUKEE","16","WAUKEE","Apartment","10760","5/1/1991 12:00:00 AM","0","697-755","360930","660 2ND ST, WAUKEE","Y","N","360930"
"1233254014","1978","1488","WAUKEE","16","WAUKEE","Apartment","10760","8/1/1983 12:00:00 AM","109620","602-797","360930","660 2ND ST, WAUKEE","","N","360930"
"1233254014","1978","1488","WAUKEE","16","WAUKEE","Apartment","10760","8/28/2020 12:00:00 AM","990000","2020-24348","360930","660 2ND ST, WAUKEE","Y","N","360930"
"1233254014","1978","1488","WAUKEE","16","WAUKEE","Apartment","10760","11/4/2017 12:00:00 AM","786000","2017-22031","360930","660 2ND ST, WAUKEE","Y","N","360930"
"1233254014","1978","1488","WAUKEE","16","WAUKEE","Apartment","10760","10/3/2017 12:00:00 AM","0","2017-22029","360930","660 2ND ST, WAUKEE","Y","N","360930"
"1233254014","1978","1488","WAUKEE","16","WAUKEE","Apartment","10760","11/27/1998 12:00:00 AM","225000","1998-12794","360930","660 2ND ST, WAUKEE","Y","N","360930"
"1233254016","1978","1488","WAUKEE","16","WAUKEE","Apartment","11000","11/27/1998 12:00:00 AM","225000","1998-12794","360930","660 2ND ST, WAUKEE","Y","N","360930"
"1233254016","1978","1488","WAUKEE","16","WAUKEE","Apartment","11000","5/1/1991 12:00:00 AM","0","697-755","360930","660 2ND ST, WAUKEE","Y","N","360930"
"1233254016","1978","1488","WAUKEE","16","WAUKEE","Apartment","11000","12/13/1990 12:00:00 AM","97500","691-639","360930","660 2ND ST, WAUKEE","","N","360930"
